food_id,f_name,b_hours,county,address,rate,geo_loc,pic_url,gmaps_url,f_type,comm,area,create_time,update_time
a6bdbac4-309c-40d3-a878-1a1856c7ad7a,雲南館,"
星期一 10:30–14:30 16:30–21:00
星期二 10:30–14:30 16:30–21:00
星期三 休息
星期四 10:30–14:30 16:30–21:00
星期五 10:30–14:30 16:30–21:00
星期六 10:30–15:00 16:30–21:00
星期日 10:30–15:00 16:30–21:00",桃園市,桃園市平鎮區平東路39號,4.2,POINT(24.91789 121.25275),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrwrodKvjsi1dXdJXu3JzlYQAQ4Q9Ewg9lSJfakhKiE33YfrrlQSk86zPuYySHtxHMglHk9hxuXQCi13S2dddYt1TOL4FxFC6rOurrN_zo4vZztN0gzAo8DrbUQHL-5yJqKiuQ=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJyfzFx5oiaDQRhJ7g--DycLc,餐廳,1174.0,平鎮區,2025-05-12 23:02:36,2025-05-12 23:02:36
886d34e4-143f-4cf6-b2f1-ace73ce344cc,老三牛家莊(70年老店),"
星期一 休息
星期二 11:00–14:00 17:00–20:00
星期三 11:00–14:00 17:00–20:00
星期四 11:00–14:00 17:00–20:00
星期五 11:00–14:00 17:00–20:00
星期六 11:00–14:00 17:00–20:00
星期日 11:00–14:00 17:00–20:00",桃園市,桃園市中壢區中平路163號,4.0,POINT(24.95586 121.22206),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nri4mAUiSHFEo5WYAG1syqY2GxKbcO4I0Fg2QheafFIWgRPS2vfq9ldnHZSsfZjA-8x4OEqT2hxXml4JThk5TqtwkvF_Vz33Idg21mX4qS6g1A08_yb9Wabixb9HH0mLIczTA9B=w408-h408-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ2xjX7zUiaDQRrbaA-SwVK2M,餐廳,808.0,中壢區,2025-05-12 23:02:36,2025-05-12 23:02:36
ac62431a-15af-448f-b112-37dc7bbdcede,信宏鵝肉老店,"
星期一 休息
星期二 11:00–14:00 17:00–20:00
星期三 11:00–14:00 17:00–20:00
星期四 11:00–14:00 17:00–20:00
星期五 11:00–14:00 17:00–20:00
星期六 11:00–14:00 17:00–20:00
星期日 11:00–14:00 17:00–20:00",桃園市,桃園市新屋區中山路404號,3.6,POINT(24.97288 121.10348),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqWkouzNUErhGcO5ntVTd8ogkOHpdCiXtQ_L2yNJfGlulTe-esJVk9EMeYBcM5dvArdNeeJ6SOj5UHSkh4YArID5R9T07mbDDp1PBMXkTvuPuP1vVj7uo_wVvHasp4vFp_wdtN6iyd2b0TY=w615-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJX_IwlKIlaDQRqAolMVgdZF0,餐廳,1504.0,新屋區,2025-05-12 23:02:36,2025-05-12 23:02:36
f6390fd4-1494-47a6-afdc-e3aec83a67d4,郭鵝肉海產店,"
星期一 10:30–14:00 17:00–20:00
星期二 10:30–14:00 17:00–20:00
星期三 10:30–14:00 17:00–20:00
星期四 10:30–14:00 17:00–20:00
星期五 10:30–14:00 17:00–20:00
星期六 10:00–15:00 16:00–20:00
星期日 10:00–15:00 16:00–20:00",桃園市,桃園市新屋區中山西路三段960號,4.0,POINT(24.98786 121.02234),https://lh3.googleusercontent.com/gps-cs-s/AC9h4npBY4M2cxTT7u_MYNbFiiiiVMqG1I4i7QYiVBto9K3LQuv2VCH4rkCcIHBzivUgswcjXli8z5hJDr2ptBFFdT0za5YkzvkTKu1VmXOV6twBns0IUiW0AthAv5WtFmUkNdjQBhs=w425-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJB-ItAPouaDQRaMemhg0exQY,餐廳,2960.0,新屋區,2025-05-12 23:02:36,2025-05-12 23:02:36
e97fc23a-7ba1-45f8-8774-a4db5b7d3d93,全家福客家菜館三和館,"
星期一 11:30–14:00 17:00–20:00
星期二 11:30–14:00 17:00–20:00
星期三 休息
星期四 11:30–14:00 17:00–20:00
星期五 11:30–14:00 17:00–20:00
星期六 11:00–14:00 17:00–20:00
星期日 11:00–14:00 17:00–20:00",桃園市,桃園市龍潭區龍新路三和段1016巷19號,4.4,POINT(24.85034 121.17562),https://lh3.googleusercontent.com/p/AF1QipMO59h3vGzOlN-7MlFiSOVhdFZlzqUSSH_b4hXH=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ9ajlRHc8aDQRDFrkT-yUjcs,餐廳,1670.0,龍潭區,2025-05-12 23:02:36,2025-05-12 23:02:36
cc3394c2-7d6e-472d-8fd6-8a80403becbf,老頭擺客家菜,"
星期一 11:00–14:00 16:30–20:00
星期二 11:00–14:00 16:30–20:00
星期三 11:00–14:00 16:30–20:00
星期四 11:00–14:00 16:30–20:00
星期五 11:00–14:00 16:30–20:00
星期六 11:00–14:00 16:30–20:00
星期日 11:00–14:00 16:30–20:00",桃園市,桃園市龍潭區中正路三坑段546號,4.0,POINT(24.83613 121.24581),https://lh3.googleusercontent.com/gps-cs-s/AC9h4no9Ki7309O51ku89Y6a6fkyNPE3YMbzG3lGTuUwZOLGChEGUtwHFtlhFS5ntyqtofAFIpax1OVVTbGbz5Ypsfin6N-AAaxI9qI1MSnbCIom8oBrOlrZGyZvEoSMUzo8N3j_UdPZNQ=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJO4BG6pY9aDQRw_XCKE5zGWc,餐廳,1775.0,龍潭區,2025-05-12 23:02:36,2025-05-12 23:02:36
6f24f3b1-dd69-480f-8f3c-aa756f78b40e,石園活魚餐廳,"
星期一 10:00–20:00
星期二 10:00–20:00
星期三 10:00–20:00
星期四 10:00–20:00
星期五 10:00–20:00
星期六 10:00–20:00
星期日 10:00–20:00",桃園市,桃園市龍潭區文化路57之2號,3.8,POINT(24.83840 121.24061),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqnSgo59f8iQoQUbf_0jKSMsgK-F-9HDaefmwnKlrJazZtETOqjmpEHOSMqAA11o33Z31AxyLtaSV3SD7i-6yswQCb_T9Dt5QokXjJ21f_SpXaS2OrdBsVsT50MrQys4eg5gbc=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJHZmqfJg9aDQRL6ahd9YxoTs,餐廳,3977.0,龍潭區,2025-05-12 23:02:36,2025-05-12 23:02:36
eeccf562-e95c-46c4-9844-2aa5fdac353a,綠野鄉村,"
星期一 11:00–14:00 17:00–21:00
星期二 11:00–14:00 17:00–21:00
星期三 11:00–14:00 17:00–21:00
星期四 11:00–14:00 17:00–21:00
星期五 11:00–14:00 17:00–21:00
星期六 11:00–21:00
星期日 11:00–21:00",桃園市,桃園市龍潭區中正路佳安段380號,3.8,POINT(24.84870 121.24399),https://lh3.googleusercontent.com/p/AF1QipNhitS-5GyYJA5QWreh0ZTM6-pCgdxK06PEtx0X=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJGSDeHQo9aDQRCi_fBq6RKXY,餐廳,727.0,龍潭區,2025-05-12 23:02:36,2025-05-12 23:02:36
73341c0c-9696-442d-8579-8265a4098689,新龍泉餐廳(新龍泉會館),"
星期一 11:00–14:00 17:00–21:00
星期二 11:00–14:00 17:00–21:00
星期三 11:00–14:00 17:00–21:00
星期四 11:00–14:00 17:00–21:00
星期五 11:00–14:00 17:00–21:00
星期六 11:00–14:00 17:00–21:00
星期日 11:00–14:00 17:00–21:00",桃園市,桃園市龍潭區中正路三坑段768巷32號,3.8,POINT(24.83144 121.24272),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrhlv3261GdD_dSRx4qxYyklXL-ltxbs9OglqKezgvvy11s6W2xOCfTljdoaqgiASkM4XOWgsF85BdP7n6b_h1cLbTF5OP0WfXWHJLCmSfjKpzILR5y4-5lCO9TPqPlScxnArGAPw=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJvVT5lJY9aDQRFXKLbJaBsTc,餐廳,1150.0,龍潭區,2025-05-12 23:02:36,2025-05-12 23:02:36
67017f14-fc2b-4568-a150-0bdcbe435657,蔣 府 宴|Chiang Fu Yan,"
星期一 休息
星期二 休息
星期三 11:30–14:30 17:00–20:00
星期四 11:30–14:30 17:00–20:00
星期五 11:30–14:30 17:00–20:00
星期六 11:30–14:30 17:00–20:00
星期日 11:30–14:30 17:00–20:00",桃園市,桃園市龍潭區高原路891號,4.8,POINT(24.83189 121.18647),https://lh3.googleusercontent.com/p/AF1QipMD21KyfqX_N8RCM-JsMAX1zOVjQg-yn6sMlZp1=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ_zOYMDk8aDQRAEJNSSIn2aw,餐廳,6054.0,龍潭區,2025-05-12 23:02:36,2025-05-12 23:02:36
8e62d45b-15f4-461b-84ff-72b1d010d7d0,佳園活魚餐廳,"
星期一 11:00–15:00 16:00–20:00
星期二 11:00–15:00 16:00–20:00
星期三 11:00–15:00 16:00–20:00
星期四 11:00–15:00 16:00–20:00
星期五 11:00–15:00 16:00–20:00
星期六 11:00–15:00 16:00–20:00
星期日 11:00–15:00 16:00–20:00",桃園市,桃園市龍潭區中正路三坑段776號,4.1,POINT(24.83117 121.24328),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr-bresYfiq-cGqV79w4c6XPB62foHthOqvEO7LHW-hvAcilESdqRpxJaaaWtQGCmYlKDoSrWpAhoQ3NPSwt8tH23nRuJmZ2QYRwEW4fceIRmMz54qiBNkbJ4nC21KVSfFOpRs=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJBdw1_Js9aDQRBMC31nlg8jE,餐廳,2014.0,龍潭區,2025-05-12 23:02:36,2025-05-12 23:02:36
09a1a96c-97b9-4fdf-abb3-117f7fa6ae32,Shimen 北合餐廳 鱘龍魚 客家菜,"
星期一 10:00–20:00
星期二 10:00–20:00
星期三 10:00–16:00
星期四 10:00–20:00
星期五 10:00–20:00
星期六 10:00–20:00
星期日 10:00–20:00",桃園市,桃園市龍潭區龍源路大平段690巷2號,4.0,POINT(24.82513 121.24703),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrQrYHZvAyrwFJIKjD5H5ni4Sl8ZFELP2bmrw3TgAC-PGvzaRI8yEvZmlFgdS0xUf6vSpWx3hKowFrYJIm5oxIDJdzhqaIWvEv5-IgIIJsgUmQF5ZpQjew5EAeSFSfLkCyuP7uq=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ1fB0PZM9aDQRQm5JkdWqkJo,餐廳,231.0,龍潭區,2025-05-12 23:02:36,2025-05-12 23:02:36
d8da5f87-314d-48b4-b852-dbd55ee1671c,金園活魚餐廳,"
星期一 09:30–20:00
星期二 09:30–20:00
星期三 09:30–20:00
星期四 09:30–20:00
星期五 09:30–20:00
星期六 09:30–20:00
星期日 09:30–20:00",桃園市,桃園市龍潭區十一份路208之1號,3.8,POINT(24.84260 121.24066),https://lh3.googleusercontent.com/p/AF1QipNq1iHCkBv9_aH5Wgz9TjmNxInEOEEXIDFV6xgc=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJN00fEJg9aDQRxXlx3DOjxvY,餐廳,869.0,龍潭區,2025-05-12 23:02:36,2025-05-12 23:02:36
ca421410-17a1-4ca8-a0ed-8385d31fab7c,祥和園餐館 石門活魚,"
星期一 11:00–19:00
星期二 11:00–19:00
星期三 11:00–19:00
星期四 11:00–19:00
星期五 11:00–19:00
星期六 11:00–20:30
星期日 11:00–14:00 15:00–20:30",桃園市,桃園市龍潭區中正路三坑段779號,4.2,POINT(24.83089 121.24357),https://lh3.googleusercontent.com/gps-cs-s/AC9h4npPVwRVivO88_XM1pJjt1Ij_t8vOBYv7cpbGQguJ43s-UAhjuRVsOFWRVfVaBfhaqV5RpvqqgqRnOnpGj-Oprvb2nB5XeeNRSMZmRxVYqukrN0XdQokXEG3_kdID62tS_A_whoy=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJBdw1_Js9aDQR8Q78hLXbFrw,餐廳,2384.0,龍潭區,2025-05-12 23:02:36,2025-05-12 23:02:36
0457db71-5335-4f26-87eb-b4ef9abd530b,大溪山水庭園餐廳,"
星期一 11:00–14:00 17:00–20:30
星期二 11:00–14:00 17:00–20:30
星期三 11:00–14:00 17:00–20:30
星期四 11:00–14:00 17:00–20:30
星期五 11:00–14:00 17:00–20:30
星期六 11:00–14:00 17:00–20:30
星期日 11:00–14:00 17:00–20:30",桃園市,桃園市大溪區仁二街8號,3.9,POINT(24.89485 121.27769),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqEn_iy9lg1fMFUEuJvSPbenD8osJw58jptjDq577Y8iUD3gToewwIRD4U0kjeIYkyI8a8FbcWtqUMjshvvZoezp-AH-A5GzQjDl5XU7oE55EJUhl54tz-K-zxfDo4wT8qa8LY8=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJe219kIYXaDQRJfw1ERCEgeM,餐廳,3263.0,大溪區,2025-05-12 23:02:36,2025-05-12 23:02:36
2fb58389-2554-46f7-ac0a-aa5199a5778c,達摩麵店,"
星期一 休息
星期二 06:00–14:00
星期三 06:00–14:00
星期四 06:00–14:00
星期五 06:00–14:00
星期六 06:00–14:00
星期日 06:00–14:00",桃園市,桃園市大溪區中正路34號,3.9,POINT(24.88291 121.28692),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqD_DcpeEsxMznur-NTSn065M7-fBEKVndJCGLMLaJmp9qzsCTyiQ9N-OcyuEpl2A4LtEX31ANMMd0PzCV4McMnihO8-M5M-Z4cN5M23_JbbcKlyG8FyflmefqKkjkI5Zx_NDRm=w408-h305-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ213E6iEYaDQRF6cioHQiPCM,餐廳,1245.0,大溪區,2025-05-12 23:02:36,2025-05-12 23:02:36
5946b585-56cc-4343-a1f5-53877ed45dde,HAPPY PARADISE COFFEE ROASTERS 快樂天堂自家烘焙咖啡,"
星期一 09:00–17:00
星期二 09:00–17:00
星期三 09:00–17:00
星期四 休息
星期五 09:00–17:00
星期六 09:00–18:00
星期日 09:00–18:00",桃園市,桃園市大溪區中正路41號,4.5,POINT(24.88298 121.28609),https://lh3.googleusercontent.com/p/AF1QipM1ZD-OG4AacdV4FTAtFgkl3XIup1atmiZUeitz=w408-h408-k-no,https://www.google.com/maps/place/?q=place_id:ChIJobJ93SEYaDQRgyrRcZS_bRg,咖啡廳,141.0,大溪區,2025-05-12 23:02:36,2025-05-12 23:02:36
fd4466a6-4bdb-49b8-bacd-a161d9a7b29d,解放咖啡企業社,"
星期一 13:00–18:00
星期二 13:00–18:00
星期三 休息
星期四 休息
星期五 13:00–18:00
星期六 13:00–18:00
星期日 13:00–18:00",桃園市,桃園市大溪區中山路19號,4.4,POINT(24.88166 121.28681),https://lh3.googleusercontent.com/p/AF1QipMmqddBtl1LDYP2rBELW4CB_OGsYetXwX0cp1y7=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJA7e_5SAYaDQRgcevHP_jJJY,咖啡廳,407.0,大溪區,2025-05-12 23:02:36,2025-05-12 23:02:36
7ced3150-e65c-459e-b980-c8ddc5aa615c,焦點咖啡,"
星期一 11:00–20:00
星期二 11:00–20:00
星期三 11:00–20:00
星期四 11:00–20:00
星期五 11:00–20:00
星期六 11:00–20:00
星期日 11:00–20:00",桃園市,桃園市大溪區普濟路76之3號,4.5,POINT(24.88165 121.28574),https://lh3.googleusercontent.com/p/AF1QipMa-chCC49600VKtlvqZpdhRCKijXI9atWXL4yU=w408-h240-k-no-pi0-ya180-ro0-fo100,https://www.google.com/maps/place/?q=place_id:ChIJC8gfKyAYaDQRYEDVPPAy1Go,咖啡廳,170.0,大溪區,2025-05-12 23:02:36,2025-05-12 23:02:36
2520266b-7036-4212-bbc7-00237e5e905e,萬友餐廳,"
星期一 休息
星期二 11:00–20:00
星期三 11:00–20:00
星期四 11:00–20:00
星期五 11:00–20:00
星期六 11:00–20:00
星期日 11:00–20:00",桃園市,桃園市大溪區東和路11號,4.2,POINT(24.88400 121.29081),https://lh3.googleusercontent.com/gps-cs-s/AC9h4npaRIOQQD6N7xOoqQGepe-sydGEurzieNS_MD_9gIWiHMO8NxaeqL7chTdpXtFENVCqfdzhd3PM4Ad4zZbSpOnR0sWb9m9O5kB22xXKTQS1yL5EFBlvEYJX4pp55d6J7wGCj0o=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJt7Ch9iMYaDQRWOlWY5V4Rn4,餐廳,172.0,大溪區,2025-05-12 23:02:36,2025-05-12 23:02:36
dba04bff-0b37-4343-902c-5c3e025c6809,海宴餐廳,"
星期一 休息
星期二 11:00–14:00 17:00–21:00
星期三 11:00–14:00 17:00–21:00
星期四 11:00–14:00 17:00–21:00
星期五 11:00–14:00 17:00–21:00
星期六 11:00–14:00 17:00–21:00
星期日 11:00–14:00 17:00–21:00",桃園市,桃園市大溪區埔頂路一段320號,4.2,POINT(24.90253 121.27467),https://lh3.googleusercontent.com/p/AF1QipOiAdOgBMdofatwWB74OelhznLr2ZkcCw_L-M8i=w408-h289-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ6UZsrhIYaDQRkg2j-OiOcW4,餐廳,910.0,大溪區,2025-05-12 23:02:36,2025-05-12 23:02:36
d837edbf-c6ef-4b35-9d98-ba65a1403bdf,溪友緣風味料理餐廳,"
星期一 11:30–14:00 17:00–20:00
星期二 休息
星期三 11:30–14:00 17:00–20:00
星期四 11:30–14:00 17:00–20:00
星期五 11:30–14:00 17:00–20:00
星期六 11:30–14:30 16:30–20:00
星期日 11:30–14:30 16:30–20:00",桃園市,桃園市大溪區仁愛路9號,4.4,POINT(24.88465 121.28561),https://lh3.googleusercontent.com/p/AF1QipPSLc9Z-qLpinzAfKH1o5S0E9hmvudl8sK1zcOv=w408-h270-k-no,https://www.google.com/maps/place/?q=place_id:ChIJb7rCACIYaDQR3yvcEznYI3A,餐廳,1535.0,大溪區,2025-05-12 23:02:36,2025-05-12 23:02:36
49a73908-0d82-4b4a-80b0-77c923da7bfb,金字塔三角湯圓,"
星期一 12:00–19:00
星期二 12:00–19:00
星期三 休息
星期四 休息
星期五 12:00–19:00
星期六 11:00–20:00
星期日 11:00–20:00",桃園市,桃園市大溪區中央路181號,2.4,POINT(24.88452 121.28818),https://lh3.googleusercontent.com/p/AF1QipPRDiIuhF3ZeeAuh_TY0wx2R53InLLNKCH7y9ML=w408-h642-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ81F7MiIYaDQR1L4BeBRaLEo,餐廳,1647.0,大溪區,2025-05-12 23:02:36,2025-05-12 23:02:36
